MEG3	55 534 3901 3833 1605 2221 2467 996 2606 1517
MEG8	0 55 77 0 11 0 76 0 0 17
MEG9	0 70 0 20 0 0 0 0 0 0
MEGF10	43 0 0 0 98 21 0 20 0 0
MEGF11	0 58 79 0 157 0 54 109 0 0
MEGF6	16 38 101 361 19 331 92 168 0 623
MEGF8	0 55 0 0 87 0 0 184 0 0
MEGF9	0 0 1625 0 0 1 1068 0 0 0
MEI1	79 384 704 3116 622 1256 1412 939 708 628
MEIG1	7 322 369 643 184 290 426 436 337 73
MEIOB	0 0 0 0 0 0 14 0 0 0
MEIS1	0 68 714 400 81 839 656 309 491 477
MEIS1.AS3	0 39 0 0 0 0 0 0 0 0
MEIS2	67 0 366 1041 249 320 152 174 736 282
MEIS3	0 87 0 97 0 115 29 0 0 0
MEIS3P1	0 0 44 0 1696 10 103 0 42 0
MELK	0 0 14 462 0 0 0 0 0 0
MEMO1	170 23 12929 11780 4675 11078 4514 10167 6672 19641
MEN1	0 0 0 0 1417 0 5239 0 0 0
MEOX1	0 130 245 202 0 2169 0 0 259 2331
MEOX2	0 0 943 845 254 919 234 919 231 974
MEP1A	0 4 0 0 0 102 0 19 0 59
MEP1B	0 16 106 0 159 5 0 0 0 0
MEPCE	14 63 940 2345 455 1364 557 1898 1227 214
MEPE	0 22 0 0 0 0 0 0 0 72
MERTK	0 0 242 1386 45 1750 152 79 272 262
MESDC1	0 637 0 0 60 122 0 0 0 243
MESDC2	0 484 1343 4610 288 1571 444 1573 1652 1791
MESP1	13 879 336 891 133 448 238 506 442 135
MESP2	0 10 0 16 25 0 4 2 0 0
MEST	232 0 269 8922 1041 6139 636 3459 4967 5094
MESTIT1	3 93 0 300 58 0 146 0 71 239
MET	61 108 65 0 121 397 70 0 2185 416
METAP1	419 0 19437 8413 5485 10013 23467 14867 8325 12830
METAP1D	44 22 358 1337 150 1060 539 68 947 947
METAP2	33 4029 2409 7976 655 3530 2364 2511 3048 3660
METRN	0 74 236 808 147 513 1022 497 1198 373
METRNL	33 207 928 3287 309 1862 2315 758 2199 146
METTL1	2813 4565 140343 134191 7409 954 1848 607808 101252 33446
METTL10	36 51 1091 4636 313 2079 844 216 2334 917
METTL11B	0 45 270 0 0 0 577 19 0 0
METTL12	0 224 0 0 1798 0 0 0 355 0
METTL13	282 885 4855 3739 1111 2310 2948 2443 1077 11654
METTL14	376 0 4697 1882 914 192 1828 3621 0 12824
METTL15	103 235 2962 2089 542 360 846 2086 795 198
METTL16	53 163 1088 2484 489 1705 1204 829 1693 452
METTL20	0 129 204 0 105 379 52 0 553 340
METTL21B	38 117 0 2546 30 922 92 0 537 781
METTL21C	0 110 0 0 677 7 0 0 0 0
METTL21D	159 0 6821 1239 524 461 600 5480 1698 4570
METTL21EP	0 274 145 648 73 388 158 88 301 0
METTL22	21 43 6438 1883 1043 3413 2429 489 2043 3390
METTL24	10 317 124 486 41 440 105 331 198 32
METTL25	8 138 1351 2029 283 1021 694 263 1369 819
METTL2A	113 1 1046 2969 1431 3491 2594 1825 1456 1182
METTL2B	163 68 4454 4329 698 1378 4245 304 513 6330
METTL4	0 2180 0 0 0 0 0 0 0 0
METTL6	0 419 0 321 18 0 38 181 7048 0
METTL7A	44 117 19 10929 76 5549 0 485 1124 3173
METTL7B	40 185 2193 7110 1428 5182 3294 2072 4173 1334
METTL8	50 4349 968 6680 601 3207 1456 1709 2458 473
METTL9	1646 614 46917 62688 4427 6615 8648 289139 78823 2123
MEX3A	0 145 0 0 0 0 98 19 0 0
MEX3B	9 507 214 704 88 513 186 400 395 171
MEX3C	18 543 2514 1293 1450 1203 2870 212 1407 3038
MEX3D	0 0 20 0 0 18 0 0 23 1
MFAP1	49 1281 7079 5482 1880 7030 7371 9111 6770 4727
MFAP2	175 1239 13284 3778 2273 3986 13162 12456 3508 17050
MFAP3	0 109 0 1878 244 822 1505 995 986 594
MFAP3L	0 245 1035 31 0 0 0 60 0 0
MFF	249 18872 0 90002 233 73229 0 75 124927 57743
MFHAS1	58 0 304 176 23 5 251 283 206 0
MFI2	0 0 4413 1622 2050 2198 738 1323 1069 2824
MFI2.AS1	0 0 222 0 433 5 820 238 0 110
MFN1	143 305 3142 1260 1077 1752 2038 1753 1814 3036
MFN2	44 0 0 2436 536 2790 538 481 3152 1150
MFRP	6 239 71 201 34 256 48 204 161 45
MFSD11	2 99 14164 136 0 107 9248 0 66 0
MFSD12	0 83 1535 2352 30 1249 1395 99 846 799
MFSD2A	0 203 286 1039 90 0 397 91 216 229
MFSD2B	47 34 0 1 6 0 0 0 0 10
MFSD3	167 539 11767 3804 2143 3926 3055 435 1821 15
MFSD4	0 96 0 509 122 721 9 0 0 122
MFSD5	1309 257 12484 2803 4039 4623 8193 2595 3227 10309
MFSD6	0 0 595 483 693 0 901 432 38 1544
MFSD6L	0 93 0 40 20 29 37 122 0 0
MFSD7	0 138 0 0 49 0 11 57 0 0
MFSD8	0 71 1134 1683 296 1082 760 86 853 1334
MFSD9	75 186 348 1806 0 4416 1003 0 1563 51
MGA	0 75 6134 0 0 30 1334 0 0 0
MGAM	13 1517 383 2173 176 1037 523 800 946 208
MGARP	0 41 0 0 0 1 0 0 0 77
MGAT2	68 0 3626 4376 1408 4052 2108 1416 3369 4105
MGAT3	0 24 1 0 0 22 14 39 109 0
MGAT4A	0 171 0 0 3593 1595 190 0 604 893
MGAT4B	59 268 390 926 158 1432 393 0 583 556
MGAT4C	18 614 231 879 104 515 225 595 374 69
MGAT5	0 549 4363 365 624 201 2027 0 287 345
MGAT5B	0 70 0 0 0 19 81 0 0 0
MGC12916	0 0 227 83 0 257 0 0 293 456
MGC15885	0 52 19 0 0 0 43 315 198 23
MGC16025	0 397 2143 1007 0 531 2231 0 536 989
MGC16121	0 134 765 0 66 0 0 0 0 325
MGC16142	30 1072 333 422 564 294 632 124 349 48
MGC16275	6 0 691 1483 118 171 566 763 924 559
MGC21881	22 2384 987 6044 380 3268 1569 1043 1593 1389
MGC27345	9 741 318 3672 156 1054 797 1141 1053 0
MGC27382	0 9 0 0 0 18 1027 29 16 0
MGC2752	0 232 657 226 240 661 919 640 864 1956
MGC2889	0 0 0 0 31 46 1355 0 0 0
MGC32805	0 105 0 198 64 0 0 16 0 0
MGC34034	0 25 30 108 39 51 88 58 0 55
MGC34796	0 0 56 27 0 0 0 0 0 0
MGC39372	119 0 423 0 781 708 0 1217 888 1185
MGC45800	0 30 41 102 160 0 0 0 6 0
MGC45922	22 29 0 74 53 38 85 8 124 0
MGC57346	0 0 0 0 0 0 0 0 0 3477
MGC72080	112 294 2029 3364 1657 3355 4643 0 464 24
MGEA5	192 0 4765 22122 144 125 3042 21522 11112 121
MGLL	0 30 18 0 155 377 0 1049 308 0
MGME1	124 387 7931 4044 2891 5525 2210 952 3855 9546
MGMT	0 3832 195 2490 2534 4356 11044 0 0 0
MGRN1	91 438 691 4037 567 2014 470 1105 1058 648
MGST1	0 2304 5171 4537 3799 4032 7876 27 1796 5743
MGST2	87 0 1290 3191 450 3111 3699 420 1239 2962
MGST3	696 1491 15634 13006 4548 8751 13708 4862 5182 23356
MIA.RAB4B	0 75 0 225 91 0 661 490 170 0
MIA2	0 0 191 0 210 0 669 0 0 0
MIA3	0 107 407 0 1494 0 294 0 0 0
MIAT	191 364 4001 1693 1970 1887 2905 87 1994 7092
MIB1	10 841 182 519 234 439 299 720 457 51
MIB2	15 1549 266 2564 144 1054 493 421 967 0
MICA	0 0 0 0 1837 12308 0 0 0 0
MICAL1	3 0 9525 0 3164 0 0 52 0 0
MICAL2	0 0 466 1256 786 520 214 223 82 0
MICAL3	17 287 363 3784 389 2508 746 257 722 1205
MICALCL	0 96 0 0 58 82 0 0 0 53
MICALL1	9 28 492 688 65 46 42 68 126 151
MICALL2	0 144 16 539 0 412 366 25 151 0
MICB	352 13 2429 3855 675 1916 2184 1164 3487 4641
MICU1	65 598 3203 5942 1318 4029 4344 186 2264 1024
MID1	50 60 581 2643 374 1802 1065 110 1405 764
MID1IP1	0 167 0 0 0 0 46 0 0 0
MID2	0 283 0 0 98 49 63 440 0 0
MIDN	39 122 1789 0 415 322 122 0 156 751
MIER1	96 874 3124 3437 2131 2956 4189 2505 2422 370
MIER2	0 231 4335 17 413 1096 966 446 601 974
MIER3	21 4119 312 4810 247 2151 1107 1614 1519 269
MIIP	188 21 15409 5217 2729 9006 4916 3400 6067 7982
MILR1	89 0 736 2965 335 546 604 704 1660 1933
MIMT1	0 66 0 0 38 0 0 0 13 0
MINA	25 1 0 756 165 608 1822 0 337 100
MINK1	0 0 215 59 177 273 154 63 380 365
MINOS1	5 471 642 3931 207 1795 964 1234 493 1048
MINOS1P1	0 0 2621 303 363 1595 1063 693 492 1805
MINPP1	26 0 952 2655 568 2191 478 318 1173 2193
MIOS	119 263 1189 1382 381 5853 531 30 1177 2607
MIOX	0 0 0 0 0 0 0 50 0 0
MIP	0 85 1 0 16 0 0 199 439 0
MIPEP	0 114 5643 0 1277 2371 11548 0 375 1648
MIPEPP3	0 168 940 23 260 1200 1783 1263 0 0
MIPOL1	19 520 564 676 193 498 708 794 385 354
MIR100HG	0 27 433 119 0 69 0 353 147 0
MIR101.1	0 0 0 18 0 77 13 0 0 0
MIR103B1	0 7 45 25 11 36 40 0 0 56
MIR103B2	0 89 0 0 16 0 458 0 0 0
MIR10B	0 52 14 11 84 0 3 0 39 0
MIR1178	0 105 0 0 0 55 54 0 88 44
MIR1181	36 133 1012 1182 459 1724 1030 202 951 249
MIR1182	11 281 424 790 99 226 88 5 475 297
MIR1184.1	0 58 0 0 0 0 0 0 0 0
MIR1184.2	0 52 21 0 0 14 0 0 12 0
MIR1184.3	0 0 0 2 29 7 0 0 15 0
MIR1185.1	8 86 0 0 45 13 5 0 0 0
MIR1193	0 12 0 600 0 0 0 101 7 0
MIR1197	0 0 63 34 0 0 29 0 0 0
MIR1200	0 99 0 0 0 0 8 0 0 0
MIR1204	0 14 396 260 0 0 211 0 285 108
MIR1206	0 133 0 0 0 0 2 0 0 20
MIR1207	0 147 0 0 0 0 0 0 0 2
MIR1225	0 114 67 37 92 0 78 13 0 50
MIR1226	0 71 0 0 0 0 0 65 0 107
MIR1231	0 67 30 0 0 25 115 3 0 0
MIR1233.1	0 17 35 56 53 31 22 16 41 0
MIR1233.2	0 37 0 0 18 4 17 0 0 0
MIR1234	0 39 0 0 38 0 6 0 22 0
MIR1236	6 47 224 1 191 118 0 56 107 125
MIR1244.1	9 576 251 2107 54 2269 956 355 1194 1662
MIR1244.2	0 630 575 0 0 431 158 1127 4935 0
MIR1244.3	2 126 2058 2491 187 1928 648 5 1474 1412
MIR1245A	0 21 0 0 56 0 0 0 0 0
MIR1245B	0 361 353 0 0 50 230 92 99 0
MIR1247	0 0 0 0 66 0 0 0 0 19
MIR1248	0 49 1 0 0 87 585 175 0 0
MIR1253	0 0 18 0 13 43 40 0 5 0
MIR1256	0 0 125230 0 0 0 218194 0 0 0
MIR125B1	0 15 0 0 0 0 37 0 0 0
MIR1260B	0 80 143 403 45 138 121 238 99 152
MIR1262	0 35 114 0 0 0 0 0 26 2
MIR1266	0 0 103 0 117 5 124 0 0 0
MIR1270.1	0 0 28 0 0 0 0 0 0 0
MIR1270.2	0 0 0 0 0 0 0 0 28 0
MIR1275	0 0 1 8 19 27 0 0 0 0
MIR1276	0 0 0 0 28 22 438 0 41 0
MIR1277	0 125 322 0 16 207 261 0 0 0
MIR1278	0 73 0 0 0 0 74 109 0 0
MIR1279	0 150 0 0 224 43 105 0 0 0
MIR128.1	0 44 0 0 36 0 0 0 0 5
MIR128.2	0 46 0 0 0 38 0 0 30 0
MIR1282	0 387 459 98 1676 109 0 0 38 0
MIR1284	0 9 31 0 0 0 100 63 10 0
MIR1286	0 0 0 0 0 0 30 0 0 10
MIR1287	0 36 0 0 23 0 31 0 0 0
MIR1288	0 52 54 0 40 26 49 10 257 0
MIR1291	0 86 0 3 0 0 0 0 0 0
MIR1292	113 424 531 488 108 754 343 715 425 408
MIR1295B	0 4 0 0 0 25 12 13 0 27
MIR1296	54 36 40 29 0 188 37 0 0 134
MIR1301	0 129 226 173 14 75 32 3 88 10
MIR1304	9 211 138 2809 180 1136 120 308 174 139
MIR1306	0 47 0 199 14 99 30 6 84 0
MIR1307	0 190 0 232 195 107 133 5 81 99
MIR1322	0 0 0 59 0 0 0 0 0 0
MIR1324	0 28 0 0 0 0 0 0 0 0
MIR1343	0 20 34 6 44 0 0 0 1 0
MIR135A1	0 48 0 50 0 22 0 0 0 0
MIR135A2	0 19 5 0 43 0 17 0 6 0
MIR137	0 171 35 117 26 182 10 192 68 9
MIR137HG	0 97 44 46 360 58 0 0 0 0
MIR141	0 41 0 111 23 0 9 0 0 0
MIR142	30 764 406 1883 427 1291 836 940 1005 682
MIR143HG	17 0 520 1160 317 888 1332 0 538 619
MIR145	0 110 0 0 5 25 0 12 0 0
MIR146A	0 186 506 0 369 56 519 0 0 67
MIR150	0 124 1389 739 0 0 259 582 298 31
MIR1537	15 42 191 241 2 58 74 18 100 0
MIR155	0 22 58 0 0 110 0 104 0 0
MIR15A	6 0 0 72 0 0 84 27 11 16
MIR15B	0 68 159 15 52 0 22 0 0 0
MIR16.2	2 275 105 327 75 270 194 223 198 95
MIR17	0 61 8 12 0 0 0 0 0 2
MIR17HG	107 236 1557 1724 516 1091 508 943 3000 1931
MIR181A1	2 58 0 29 30 0 90 0 0 0
MIR181A2	0 121 0 0 0 0 0 19 0 0
MIR181A2HG	0 0 0 770 7 84 7 0 0 0
MIR181B1	0 12 115 0 40 0 0 0 0 0
MIR184	0 1 0 0 18 0 82 0 19 0
MIR186	0 53 13 143 139 49 58 0 36 0
MIR190B	0 35 0 9 79 0 1 0 9 0
MIR191	0 42 20 0 0 0 0 0 0 0
MIR1910	0 153 18 88 20 45 0 0 0 0
MIR1914	0 41 69 0 0 77 44 64 36 0
MIR192	0 7 0 2 4 17 231 0 14 0
MIR194.1	0 53 0 22 31 0 8 0 1 0
MIR194.2	11 54 179 255 0 288 256 511 55 0
MIR195	0 25 0 2 25 0 14 0 0 0
MIR197	0 99 22 0 0 40 0 85 0 0
MIR1972.1	12 1067 289 808 90 595 262 605 405 0
MIR1972.2	7 723 230 763 572 395 240 485 369 83
MIR1973	78 7007 910 6817 619 4049 1605 1785 2939 576
MIR198	134 1175 1389 3807 762 5461 869 142 2136 4891
MIR199A1	0 0 1033 0 0 0 2299 0 44 0
MIR199A2	5 230 668 274 79 334 238 396 192 0
MIR19B1	0 0 0 35 0 60 0 0 0 0
MIR19B2	0 16 34 22 11 76 4 14 22 77
MIR202	0 31 0 0 6 26 0 8 14 0
MIR205HG	0 0 0 85 47 86 112 0 0 0
MIR206	0 0 0 0 0 0 1 39 0 0
MIR21	37 394 1256 2215 380 1525 525 1005 1069 768
MIR210HG	13 1168 195 1877 301 955 391 795 980 178
MIR211	0 24 0 0 2 142 81 159 186 0
MIR2110	0 104 16 104 58 0 0 0 0 25
MIR2116	7 916 83 750 50 503 171 375 295 13
MIR214	0 5 64 0 0 0 88 0 12 0
MIR215	0 101 0 38 167 0 0 0 14 0
MIR216A	0 51 25 0 70 0 4 0 0 0
MIR218.1	18 0 588 770 219 865 359 416 672 1259
MIR219.1	0 7 0 0 42 0 0 0 17 0
MIR22	0 8 0 0 170 0 0 0 4 0
MIR221	0 243 0 0 103 0 0 223 0 0
MIR223	0 0 63 27 47 0 8 0 0 0
MIR2276	0 0 80 0 0 23 21 0 26 73
MIR2277	0 4 0 0 127 16 102 73 149 0
MIR22HG	0 140 1319 579 1575 1336 6487 0 244 397
MIR2355	0 172 0 0 0 1190 0 0 908 1097
MIR2392	20 984 535 1171 254 1138 482 956 839 183
MIR23A	0 10 56 0 142 2 32 0 0 0
MIR23C	0 11 18 0 0 7 0 6 0 0
MIR24.1	0 0 52 72 0 47 38 0 19 0
MIR24.2	0 216 346 0 119 0 23 0 0 0
MIR2467	15 1318 400 2007 220 815 678 659 739 146
MIR25	16 0 153 235 73 74 320 0 0 94
MIR2682	0 74 1 0 22 5 0 0 0 0
MIR26A2	0 0 27 12 0 0 0 0 41 0
MIR26B	0 7 0 0 0 2 2 0 0 0
MIR27A	1 101 16 46 1 0 7 0 12 0
MIR27B	0 115 0 0 0 0 0 0 3 0
MIR2909	0 55 0 0 0 0 11 0 0 3
MIR29A	0 22 27 13 0 0 0 0 0 0
MIR29B2	5 286 0 0 0 212 41 172 87 82
MIR29C	0 127 0 512 25 142 30 1 344 526
MIR300	0 15 0 0 0 0 0 52 0 0
MIR301A	0 0 26 0 85 6 0 0 0 0
MIR302A	0 110 28 297 0 841 0 107 0 0
MIR302B	0 94 170 62 462 0 0 0 29 0
MIR302C	0 50 183 625 7 0 68 0 172 580
MIR30A	0 34 36 37 45 5 12 0 0 0
MIR30C1	0 30 54 0 0 0 0 0 0 0
MIR30E	0 87 0 25 0 0 0 63 0 0
MIR3119.1	0 118 86 0 0 0 13 0 0 0
MIR3119.2	0 43 0 0 10 73 4 0 22 0
MIR3126	0 180 469 84 166 125 188 91 468 318
MIR3127	7 17 7 0 0 20 0 56 25 0
MIR3134	0 158 83 190 18 518 30 366 86 50
MIR3136	18 480 150 456 60 375 163 456 261 138
MIR3140	0 203 221 364 64 0 194 0 152 0
MIR3142	18 265 70 0 206 138 465 278 116 335
MIR3145	0 113 0 0 0 0 12 0 0 0
MIR3150A	0 77 35 119 0 98 56 42 47 0
MIR3151	0 23 4 144 99 0 0 0 17 7
MIR3153	0 145 0 0 24 0 0 0 1 0
MIR3155A	0 86 29 0 0 0 0 0 0 0
MIR3165	14 802 162 957 49 402 126 585 790 0
MIR3175	5 280 94 384 19 308 66 312 185 69
MIR3177	0 23 168 0 0 0 0 0 24 37
MIR3180.4	0 42 0 0 0 0 5 0 3 0
MIR3180.5	0 67 0 0 0 0 0 0 24 0
MIR3183	0 36 8 0 0 0 0 0 31 0
MIR3184	0 108 0 0 0 25 0 0 2 0
MIR3187	0 28 0 0 0 28 0 0 0 0
MIR3188	0 49 0 261 42 356 0 59 14 294
MIR3189	0 162 292 58 29 185 351 158 39 358
MIR3191	0 0 344 0 230 0 30 0 0 0
MIR3198.1	6 379 98 639 37 414 565 235 351 93
MIR3198.2	1 0 3096 42 44 0 1407 9 0 0
MIR31HG	0 98 732 174 131 0 138 163 331 0
MIR32	0 23 143 0 0 79 135 18 110 0
MIR320A	0 59 271 0 0 9 0 252 7 0
MIR320B2	1 120 1123 1256 355 1257 279 106 960 1927
MIR320C1	0 118 0 0 0 81 0 77 0 19
MIR320C2	1 37 12 71 125 151 0 0 0 0
MIR324	0 120 0 29 4 39 0 23 0 0
MIR326	0 54 0 0 145 0 0 16 0 0
MIR328	0 40 0 0 0 0 13 65 0 0
MIR329.2	0 115 21 0 48 20 5 6 0 0
MIR330	0 0 0 27 0 13 64 0 0 29
MIR335	0 453 1911 0 0 0 1044 0 0 0
MIR339	0 44 20 0 0 0 0 0 16 12
MIR33B	0 181 15 29 11 0 0 0 0 0
MIR345	9 55 7 5 0 0 0 0 26 0
MIR34A	0 52 8 96 0 0 0 0 0 0
MIR3605	0 265 180 613 105 267 146 317 159 67
MIR3607	0 0 60 82 12 0 150 0 0 0
MIR3609	8 531 308 683 73 470 210 496 339 182
MIR3610	0 0 0 0 0 0 0 0 49 0
MIR3614	6 120 0 120 347 202 234 198 97 36
MIR3615	9 98 273 697 511 501 501 159 171 546
MIR3618	15 234 230 586 104 267 184 223 340 58
MIR3619	0 68 176 0 0 0 160 0 0 319
MIR3620	0 251 0 73 0 0 0 0 0 0
MIR3621	0 74 0 0 0 15 7 6 0 0
MIR3622B	0 265 0 0 0 0 26 74 205 0
MIR3648	0 35 0 0 0 45 24 83 0 0
MIR3649	0 69 0 0 49 98 0 0 0 0
MIR3651	0 77 558 833 0 906 435 141 404 927
MIR3652	0 386 988 708 693 2533 2899 58 730 827
MIR3653	0 77 0 30 0 0 0 14 1 0
MIR3655	9 199 635 854 144 1357 384 632 837 180
MIR3658	0 212 46 129 249 222 0 322 111 90
MIR3659	3 53 71 112 17 17 44 53 46 15
MIR365A	0 80 12 71 13 0 0 0 6 0
MIR3661	0 92 487 309 133 399 742 0 970 241
MIR3662	0 100 0 92 45 156 57 130 0 0
MIR3664	0 121 0 1 10 0 0 0 0 0
MIR3666	0 87 0 0 258 0 24 72 74 100
MIR367	0 21 1344 0 60 0 37 0 0 0
MIR3671	4 181 792 1065 133 905 914 0 856 223
MIR3676	0 82 0 0 0 0 0 0 14 0
MIR3679	0 0 431 663 151 653 331 0 496 984
MIR3682	5 1 0 342 29 247 83 37 131 526
MIR3685	0 0 0 0 21734 0 10306 0 0 0
MIR3689A	0 0 0 86 98 0 245 0 496 0
MIR3689B	135 0 2032 2866 645 1845 664 60 1235 1322
MIR3689C	0 125 0 218 402 0 0 0 0 0
MIR3689E	0 19 0 136 15 0 0 0 0 0
MIR3691	0 64 0 22 11 0 0 0 0 0
MIR3692	0 35 56 0 172 0 14 6 0 0
MIR3714	0 9 191 50 50 47 0 0 0 141
MIR374A	0 13 142 0 0 10 1 2 0 15
MIR374C	112 0 1497 2174 709 3384 288 459 1892 2212
MIR378D2	37 262 650 625 219 60 250 391 0 0
MIR378E	20 1646 856 2004 263 1029 829 747 828 161
MIR379	0 46 0 12 18 0 0 25 0 0
MIR383	0 50 7 0 0 15 17 0 0 0
MIR384	20 904 201 1179 155 712 339 389 573 192
MIR3908	0 162 0 0 0 34 11 0 0 2
MIR3909	0 144 21 109 47 0 0 222 88 0
MIR3911	9 0 176 76 0 412 148 267 251 271
MIR3913.2	0 4 4 0 0 0 0 0 0 29
MIR3916	0 98 0 83 28 0 0 0 0 0
MIR3917	0 115 30 0 5 0 0 0 0 0
MIR3918	10 668 288 920 285 510 1041 596 458 184
MIR3919	0 62 0 2 0 0 0 20 0 0
MIR3921	0 26 12 0 0 0 0 18 35 0
MIR3922	0 22 0 0 0 54 0 0 0 0
MIR3935	0 67 12 77 9 20 0 70 7 0
MIR3936	0 0 0 28 0 0 196 0 16 0
MIR3938	0 59 0 0 0 0 5 17 0 0
MIR3939	0 37 692 0 96 28 946 1 90 0
MIR3941	6 236 96 336 43 325 159 322 217 47
MIR3942	24 498 567 796 133 454 214 417 509 119
MIR3945	23 0 182 369 155 311 338 188 307 201
MIR3973	0 89 17 54 0 0 0 14 106 0
MIR3974	0 61 0 0 0 17 0 23 0 0
MIR3978	0 63 0 0 0 0 15 0 0 33
MIR409	0 181 0 12 21 0 0 0 6 0
MIR421	61 381 690 1390 276 702 473 387 461 421
MIR423	0 73 0 59 0 0 0 0 0 0
MIR425	0 72 0 0 0 0 0 0 0 0
MIR4257	0 301 26 32 0 0 0 0 0 0
MIR4258	0 13 0 1 0 3 0 1 0 0
MIR4263	0 14 25 0 0 330 0 119 0 19
MIR4265	22 2103 382 1751 162 1109 475 1237 816 12
MIR4271	0 57 0 0 0 0 0 0 0 0
MIR4273	0 51 0 41 58 0 0 0 0 0
MIR4275	0 165 19 0 0 0 0 0 0 0
MIR4283.1	0 28 23 0 65 0 1 0 0 0
MIR4283.2	0 5 20 49 10 0 4 6 0 0
MIR4289	0 13 0 38 0 0 0 0 0 0
MIR4290	0 24 0 2 0 20 29 61 9 0
MIR4295	0 0 0 612 83 0 244 60 401 0
MIR4296	0 0 18 0 0 0 0 0 36 0
MIR4305	0 7 68 54 0 5 0 0 0 0
MIR4306	0 69 25 102 24 32 0 87 37 13
MIR4308	0 29 53 0 0 0 0 0 36 0
MIR4309	0 7 0 0 14 21 23 37 120 46
MIR4311	0 48 0 0 0 0 0 0 0 0
MIR4313	0 59 43 142 0 10 11 31 0 71
MIR4314	0 10 0 0 11 60 0 0 2 0
MIR4315.1	12 212 183 295 32 298 115 162 185 122
MIR4315.2	0 102 0 16 10 0 0 0 12 0
MIR4317	0 0 17 63 0 0 0 0 0 0
MIR432	5 400 100 351 58 310 103 340 155 90
MIR4324	0 63 25 136 23 0 16 0 0 0
MIR4327	42 320 426 1522 498 1933 1171 686 1396 1066
MIR4330	0 46 0 2 0 0 0 9 0 0
MIR4420	3 57 0 0 0 0 0 0 0 0
MIR4432	0 31 14 0 0 0 0 29 0 0
MIR4435.2	0 337 0 0 0 0 42 102 107 149
MIR4436A	0 74 0 0 4 0 0 6 0 0
MIR4436B1	0 56 104 39 33 0 0 139 0 0
MIR4436B2	0 22 152 0 101 0 71 0 0 0
MIR4439	0 213 0 51 299 0 2 57 0 0
MIR4440	0 0 14725 0 103 729 6559 379 326 1871
MIR4441	5216 19494 32097 440456 29691 214949 126658 45630 167777 16419
MIR4442	0 49 6 0 0 0 0 28 10 43
MIR4444.1	38 227 529 138 284 223 335 305 369 124
MIR4446	0 0 0 0 0 0 0 0 0 48
MIR4449	4 84 36 18 29 28 32 68 128 0
MIR4451	7 422 449 685 298 714 482 156 403 125
MIR4453	0 275 38 0 0 10 0 53 0 0
MIR4454	0 169 399 484 41 0 406 80 111 0
MIR4458	0 66 0 0 0 0 0 0 0 4
MIR4464	15 30 0 3 0 0 0 0 25 0
MIR4469	0 131 1 0 0 0 0 0 0 0
MIR4471	0 228 22 85 7 0 15 17 0 56
MIR4472.2	0 48 823 1758 282 949 594 1 475 82
MIR4473	0 45 0 0 13 0 0 111 125 97
MIR4478	0 28 0 43 10 82 131 0 32 0
MIR4480	26 39 157 244 34 0 194 15 0 368
MIR4482.1	0 42 104 0 0 18 58 111 63 33
MIR4484	0 67 0 0 0 0 0 0 0 0
MIR4485	0 44 161 75 52 164 41 146 123 0
MIR4489	0 28 44 0 0 0 0 0 0 0
MIR449A	0 507 0 0 0 13 0 308 0 0
MIR4500HG	0 42 0 118 27 67 48 167 336 0
MIR4505	0 44 16 54 0 50 0 0 0 0
MIR4509.1	0 19 24 0 0 0 67 0 0 55
MIR4509.2	0 6 48 46 0 0 75 0 0 0
MIR4509.3	0 69 10 17 0 0 7 0 0 0
MIR450A1	0 0 0 0 0 0 0 55 0 0
MIR450A2	0 12 0 0 0 0 15 83 0 0
MIR450B	0 154 0 0 20 0 0 5 19 0
MIR4513	0 78 0 12 0 0 0 0 0 0
MIR4516	0 25 47 0 39 66 80 0 59 68
MIR4517	0 256 0 0 0 0 0 0 0 8
MIR4518	0 9 0 5 0 0 37 0 30 0
MIR4519	0 21 116 0 280 0 27 0 422 0
MIR4524B	0 9 0 0 0 0 0 40 0 0
MIR4529	0 16 17 0 0 0 0 0 23 7
MIR4530	0 18 0 35 0 0 0 0 0 0
MIR4534	0 44 372 0 148 134 196 467 67 237
MIR454	70 852 133 589 47 347 143 444 2000 126
MIR4632	5 101 143 397 156 365 367 115 363 0
MIR4633	0 68 1 0 0 0 0 0 0 0
MIR4637	0 7 0 28 0 0 0 0 0 0
MIR4639	0 52 16 26 54 0 0 0 0 0
MIR4640	0 90 19 0 0 0 0 0 0 0
MIR4642	0 121 0 0 0 0 23 0 0 0
MIR4644	0 0 55 0 0 0 0 0 0 0
MIR4647	59 83 478 1109 53 1667 284 0 442 987
MIR4648	120 935 0 0 0 0 2 0 943 0
MIR4649	12 1441 577 2422 343 1777 587 612 1395 386
MIR4650.1	2 233 77 269 43 273 99 411 170 85
MIR4650.2	0 107 45 0 13 0 28 12 54 24
MIR4651	0 16 0 3 0 0 0 2 0 0
MIR4653	12 51 145 235 31 294 29 31 87 97
MIR4654	0 26 281 0 0 0 15 0 0 364
MIR4655	0 40 1 0 0 31 2 0 3 0
MIR4657	0 165 99 71 48 38 41 0 19 0
MIR4658	0 43 9 0 286 5 40 0 0 0
MIR4663	0 98 0 0 23 0 0 0 0 0
MIR4664	0 0 191 222 105 0 200 0 231 274
MIR4665	0 19 75 43 21 0 14 0 0 0
MIR4666A	0 25 0 0 2 213 0 0 0 2
